Polynomial_Size,Sparsity,Dist_To_Next_Pow2,Is_Power_2,Is_Power_4,Best_Algorithm,Actual_Best_Algorithm
1468,0.666667,580,0,0,Radix-2,Modified-Radix-4
319,0.666667,193,0,0,Radix-2,Modified-Radix-4
131,0.07888589278,125,0,0,Radix-2,Radix-Split
2,0.222222,0,1,0,Radix-2,Radix-2
2,0.5022757725,0,1,0,Radix-2,Radix-2
2,0.777778,0,1,0,Radix-2,Radix-2
2,0.777778,0,1,0,Radix-2,Radix-2
2,0.222222,0,1,0,Radix-2,Radix-2
1459,0.222222,589,0,0,Radix-2,Modified-Radix-4
931,0.949125726,93,0,0,Radix-2,Modified-Radix-4
2,0.333333,0,1,0,Radix-2,Radix-2
787,0.222222,237,0,0,Radix-2,Radix-Split
2,1,0,1,0,Radix-2,Radix-2
2,0.444444,0,1,0,Radix-2,Radix-2
2,1,0,1,0,Radix-2,Radix-2
405,0.9438352166,107,0,0,Radix-2,Modified-Radix-4
2,0.8551277194,0,1,0,Radix-2,Radix-2
2,1,0,1,0,Radix-2,Radix-2
2,0.3844196991,0,1,0,Radix-2,Radix-2
3768,0.222222,328,0,0,Radix-2,Modified-Radix-4
913,0.777778,111,0,0,Radix-2,Modified-Radix-4
3949,0.666667,147,0,0,Radix-2,Modified-Radix-4
2,1,0,1,0,Radix-2,Radix-2
2,0.888889,0,1,0,Radix-2,Radix-2
2,0.9371719304,0,1,0,Radix-2,Radix-2
2,0.3663887939,0,1,0,Radix-2,Radix-2
174,0.7442211005,82,0,0,Radix-2,Radix-Split
1521,0.6533999504,527,0,0,Radix-2,Modified-Radix-4
3936,0.444444,160,0,0,Radix-2,Modified-Radix-4
2,0.2952994476,0,1,0,Radix-2,Radix-2
2,0.02523218402,0,1,0,Radix-2,Radix-2
2,0.666667,0,1,0,Radix-2,Radix-2
2,0.666667,0,1,0,Radix-2,Radix-2
1468,0.777778,580,0,0,Radix-2,Modified-Radix-4
2,0.888889,0,1,0,Radix-2,Radix-2
2,0.111111,0,1,0,Radix-2,Radix-2
2,0.777778,0,1,0,Radix-2,Radix-2
383,0,129,0,0,Radix-2,Modified-Radix-4
2,1,0,1,0,Radix-2,Radix-2
890,0.777778,134,0,0,Radix-2,Radix-Split
2,0.333333,0,1,0,Radix-2,Radix-2
978,0.555556,46,0,0,Radix-2,Modified-Radix-4
1050,0.444444,998,0,0,Radix-2,Modified-Radix-4
1025,0.333333,1023,0,0,Radix-2,Modified-Radix-4
1017,0.666667,7,0,0,Radix-2,Modified-Radix-4
2,0.04040766109,0,1,0,Radix-2,Radix-2
799,0.555556,225,0,0,Radix-2,Radix-Split
503,0.5117714805,9,0,0,Radix-2,Modified-Radix-4
3936,0,160,0,0,Radix-2,Modified-Radix-4
2,0.222222,0,1,0,Radix-2,Radix-2
2,0.222222,0,1,0,Radix-2,Radix-2
1522,0.111111,526,0,0,Radix-2,Modified-Radix-4
2,0.333333,0,1,0,Radix-2,Radix-2
2,0.111111,0,1,0,Radix-2,Radix-2
174,1,82,0,0,Radix-2,Modified-Radix-4
2,0,0,1,0,Radix-2,Radix-2
3936,0.444444,160,0,0,Radix-2,Modified-Radix-4
2,0.0407753,0,1,0,Radix-2,Radix-2
787,0.6380195105,237,0,0,Radix-2,Modified-Radix-4
279,0.851917168,233,0,0,Radix-2,Modified-Radix-4
2,0.333333,0,1,0,Radix-2,Radix-2
792,0.5856996449,232,0,0,Radix-2,Modified-Radix-4
354,0.8318761285,158,0,0,Radix-2,Modified-Radix-4
2,0.444444,0,1,0,Radix-2,Radix-2
2,0.2387882108,0,1,0,Radix-2,Radix-2
1251,0.888889,797,0,0,Radix-2,Modified-Radix-4
1496,0.7448384767,552,0,0,Radix-2,Modified-Radix-4
244,0.01231493414,12,0,0,Radix-2,Radix-Split
2,0.666667,0,1,0,Radix-2,Radix-2
2,0.358409648,0,1,0,Radix-2,Radix-2
771,0.4607506089,253,0,0,Radix-2,Modified-Radix-4
417,0.2426946784,95,0,0,Radix-2,Modified-Radix-4
3261,0,835,0,0,Radix-2,Modified-Radix-4
2,0.666667,0,1,0,Radix-2,Radix-2
3936,0.888889,160,0,0,Radix-2,Modified-Radix-4
1676,0.6404739977,372,0,0,Radix-2,Modified-Radix-4
787,0.888889,237,0,0,Radix-2,Radix-Split
971,0.2693344092,53,0,0,Radix-2,Modified-Radix-4
3661,0,435,0,0,Radix-2,Modified-Radix-4
2,0.222222,0,1,0,Radix-2,Radix-2
2,0.666667,0,1,0,Radix-2,Radix-2
2,0.888889,0,1,0,Radix-2,Radix-2
2,0.777778,0,1,0,Radix-2,Radix-2
13,0.555556,3,0,0,Radix-2,Radix-Split
3946,0.712505915,150,0,0,Radix-2,Modified-Radix-4
723,0.777778,301,0,0,Radix-2,Modified-Radix-4
131,0,125,0,0,Radix-2,Radix-Split
3768,0.222222,328,0,0,Radix-2,Modified-Radix-4
3661,0.777778,435,0,0,Radix-2,Modified-Radix-4
3261,0.985357743,835,0,0,Radix-2,Modified-Radix-4
2,0,0,1,0,Radix-2,Radix-2
3768,0.444444,328,0,0,Radix-2,Modified-Radix-4
2,0.444444,0,1,0,Radix-2,Radix-2
1468,0.222222,580,0,0,Radix-2,Modified-Radix-4
1459,0.03869775537,589,0,0,Radix-2,Modified-Radix-4
781,0.4210947631,243,0,0,Radix-2,Modified-Radix-4
3,0.666667,1,0,0,Radix-2,Radix-Split
787,0.8682672232,237,0,0,Radix-2,Modified-Radix-4
2,1,0,1,0,Radix-2,Radix-2
2,0.666667,0,1,0,Radix-2,Radix-2
2,0.666667,0,1,0,Radix-2,Radix-2
3768,0.2993330407,328,0,0,Radix-2,Modified-Radix-4
3936,0.444444,160,0,0,Radix-2,Modified-Radix-4
799,0.333333,225,0,0,Radix-2,Modified-Radix-4
2,0.444444,0,1,0,Radix-2,Radix-2
1243,0.841157221,805,0,0,Radix-2,Modified-Radix-4
2067,0.06178560421,2029,0,0,Radix-2,Modified-Radix-4
2,0.222222,0,1,0,Radix-2,Radix-2
472,1,40,0,0,Radix-2,Modified-Radix-4
3429,0.1891180583,667,0,0,Radix-2,Modified-Radix-4
298,0.666667,214,0,0,Radix-2,Modified-Radix-4
2,0.111111,0,1,0,Radix-2,Radix-2
2,0.06427065402,0,1,0,Radix-2,Radix-2
1600,0.3205728187,448,0,0,Radix-2,Modified-Radix-4
1459,0.666667,589,0,0,Radix-2,Modified-Radix-4
2,0.4050043234,0,1,0,Radix-2,Radix-2
3661,0,435,0,0,Radix-2,Modified-Radix-4
1190,0.333333,858,0,0,Radix-2,Modified-Radix-4
417,1,95,0,0,Radix-2,Modified-Radix-4
2,0.333333,0,1,0,Radix-2,Radix-2
1218,0.555556,830,0,0,Radix-2,Modified-Radix-4
13,1,3,0,0,Radix-2,Radix-Split
97,0.666667,31,0,0,Radix-2,Modified-Radix-4
2,0.222222,0,1,0,Radix-2,Radix-2
2,1,0,1,0,Radix-2,Radix-2
799,0,225,0,0,Radix-2,Modified-Radix-4
2,0.555556,0,1,0,Radix-2,Radix-2
1459,1,589,0,0,Radix-2,Modified-Radix-4
173,0.666667,83,0,0,Radix-2,Radix-Split
3380,0,716,0,0,Radix-2,Modified-Radix-4
3768,0.222222,328,0,0,Radix-2,Modified-Radix-4
3661,0.444444,435,0,0,Radix-2,Modified-Radix-4
2,0.8216257689,0,1,0,Radix-2,Radix-2
870,0.9431883466,154,0,0,Radix-2,Modified-Radix-4
1186,0.5476706379,862,0,0,Radix-2,Modified-Radix-4
363,0.555556,149,0,0,Radix-2,Modified-Radix-4
2,0.555556,0,1,0,Radix-2,Radix-2
2,0.444444,0,1,0,Radix-2,Radix-2
1521,0.666667,527,0,0,Radix-2,Modified-Radix-4
3661,0.777778,435,0,0,Radix-2,Modified-Radix-4
2,0.111111,0,1,0,Radix-2,Radix-2
13,1,3,0,0,Radix-2,Radix-Split
388,0.888889,124,0,0,Radix-2,Modified-Radix-4
2,0.4062843221,0,1,0,Radix-2,Radix-2
131,0.555556,125,0,0,Radix-2,Modified-Radix-4
2,0.444444,0,1,0,Radix-2,Radix-2
1180,0.555556,868,0,0,Radix-2,Modified-Radix-4
2,0.777778,0,1,0,Radix-2,Radix-2
799,0,225,0,0,Radix-2,Modified-Radix-4
870,0.777778,154,0,0,Radix-2,Modified-Radix-4
2,0.777778,0,1,0,Radix-2,Radix-2
2,0,0,1,0,Radix-2,Radix-2
799,0.777778,225,0,0,Radix-2,Modified-Radix-4
1468,0.333333,580,0,0,Radix-2,Modified-Radix-4
2,0,0,1,0,Radix-2,Radix-2
4025,0.666667,71,0,0,Radix-2,Modified-Radix-4
2,0.888889,0,1,0,Radix-2,Radix-2
4085,0,11,0,0,Radix-2,Modified-Radix-4
3663,0.5029648338,433,0,0,Radix-2,Modified-Radix-4
2,0.777778,0,1,0,Radix-2,Radix-2
3663,0.222222,433,0,0,Radix-2,Modified-Radix-4
131,0,125,0,0,Radix-2,Radix-Split
2,0.777778,0,1,0,Radix-2,Radix-2
2,0.555556,0,1,0,Radix-2,Radix-2
3661,0.111111,435,0,0,Radix-2,Modified-Radix-4
2,0.444444,0,1,0,Radix-2,Radix-2
2,0.1379743717,0,1,0,Radix-2,Radix-2
174,0.555556,82,0,0,Radix-2,Modified-Radix-4
2,0.7929698994,0,1,0,Radix-2,Radix-2
799,0.555556,225,0,0,Radix-2,Radix-Split
131,0,125,0,0,Radix-2,Modified-Radix-4
131,0,125,0,0,Radix-2,Modified-Radix-4
3936,0.666667,160,0,0,Radix-2,Modified-Radix-4
3,0,1,0,0,Radix-2,Radix-Split
2,0.666667,0,1,0,Radix-2,Radix-2
3936,0.8746033353,160,0,0,Radix-2,Modified-Radix-4
781,0,243,0,0,Radix-2,Modified-Radix-4
2,0.333333,0,1,0,Radix-2,Radix-2
799,0.555556,225,0,0,Radix-2,Modified-Radix-4
2,0,0,1,0,Radix-2,Radix-2
2,0.333333,0,1,0,Radix-2,Radix-2
13,0.5385429927,3,0,0,Radix-2,Radix-Split
2,0.7282840696,0,1,0,Radix-2,Radix-2
2,0,0,1,0,Radix-2,Radix-2
524,0.333333,500,0,0,Radix-2,Modified-Radix-4
2,0.111111,0,1,0,Radix-2,Radix-2
60,1,4,0,0,Radix-2,Radix-Split
2,0,0,1,0,Radix-2,Radix-2
2,1,0,1,0,Radix-2,Radix-2
787,0.5801964345,237,0,0,Radix-2,Radix-Split
2,0,0,1,0,Radix-2,Radix-2
4129,0.08636020039,4063,0,0,Radix-2,Modified-Radix-4
2,0.333333,0,1,0,Radix-2,Radix-2
294,0.555556,218,0,0,Radix-2,Modified-Radix-4
3,0,1,0,0,Radix-2,Radix-Split
2,0.444444,0,1,0,Radix-2,Radix-2
781,0.333333,243,0,0,Radix-2,Modified-Radix-4
3936,0.444444,160,0,0,Radix-2,Modified-Radix-4
3663,0.1838529312,433,0,0,Radix-2,Modified-Radix-4
3,0.666667,1,0,0,Radix-2,Radix-Split
2,0.111111,0,1,0,Radix-2,Radix-2
417,0.222222,95,0,0,Radix-2,Modified-Radix-4
120,0.666667,8,0,0,Radix-2,Modified-Radix-4
2,0.888889,0,1,0,Radix-2,Radix-2
3850,0.6797907259,246,0,0,Radix-2,Modified-Radix-4
2,0.3010816646,0,1,0,Radix-2,Radix-2
2009,0.777778,39,0,0,Radix-2,Modified-Radix-4
2,0.5175923305,0,1,0,Radix-2,Radix-2
3261,0.4212905093,835,0,0,Radix-2,Modified-Radix-4
304,0.444444,208,0,0,Radix-2,Modified-Radix-4
216,1,40,0,0,Radix-2,Radix-Split
666,0.666667,358,0,0,Radix-2,Modified-Radix-4
1811,0.7033164196,237,0,0,Radix-2,Modified-Radix-4
2,0.9615560854,0,1,0,Radix-2,Radix-2
2,0.777778,0,1,0,Radix-2,Radix-2
771,0.666667,253,0,0,Radix-2,Modified-Radix-4
2,0.777778,0,1,0,Radix-2,Radix-2
414,0.555556,98,0,0,Radix-2,Modified-Radix-4
306,0.7906028006,206,0,0,Radix-2,Modified-Radix-4
456,0.8559449837,56,0,0,Radix-2,Modified-Radix-4
769,0.333333,255,0,0,Radix-2,Modified-Radix-4
3352,0.222222,744,0,0,Radix-2,Modified-Radix-4
1521,0.6339818397,527,0,0,Radix-2,Modified-Radix-4
2,0.8074782637,0,1,0,Radix-2,Radix-2
2,0.222222,0,1,0,Radix-2,Radix-2
3330,0.888889,766,0,0,Radix-2,Modified-Radix-4
2239,0.7697023573,1857,0,0,Radix-2,Modified-Radix-4
131,0,125,0,0,Radix-2,Modified-Radix-4
174,0.666667,82,0,0,Radix-2,Radix-Split
2009,0.666667,39,0,0,Radix-2,Modified-Radix-4
131,0,125,0,0,Radix-2,Radix-Split
2009,0.8313501703,39,0,0,Radix-2,Modified-Radix-4
1060,0.111111,988,0,0,Radix-2,Modified-Radix-4
2,0.333333,0,1,0,Radix-2,Radix-2
1894,1,154,0,0,Radix-2,Modified-Radix-4
2,0,0,1,0,Radix-2,Radix-2
174,0.6535343823,82,0,0,Radix-2,Radix-Split
1228,0.777778,820,0,0,Radix-2,Modified-Radix-4
3661,0.4503982138,435,0,0,Radix-2,Modified-Radix-4
2,0.222222,0,1,0,Radix-2,Radix-2
3768,0.222222,328,0,0,Radix-2,Modified-Radix-4
1521,0.111111,527,0,0,Radix-2,Modified-Radix-4
2,0.777778,0,1,0,Radix-2,Radix-2
3946,0.666667,150,0,0,Radix-2,Modified-Radix-4
1459,0.111111,589,0,0,Radix-2,Modified-Radix-4
2,0.666667,0,1,0,Radix-2,Radix-2
1459,0.444444,589,0,0,Radix-2,Modified-Radix-4
2,0.7094204735,0,1,0,Radix-2,Radix-2
28,0.1123470965,4,0,0,Radix-2,Modified-Radix-4
2,0.777778,0,1,0,Radix-2,Radix-2
1521,0.6446977293,527,0,0,Radix-2,Modified-Radix-4
2,0.2299040628,0,1,0,Radix-2,Radix-2
174,0.333333,82,0,0,Radix-2,Radix-Split
2,0.1311907376,0,1,0,Radix-2,Radix-2
2,0.646568997,0,1,0,Radix-2,Radix-2
2,0.3580753096,0,1,0,Radix-2,Radix-2
2,0.666667,0,1,0,Radix-2,Radix-2
502,0.444444,10,0,0,Radix-2,Modified-Radix-4
2,0.666667,0,1,0,Radix-2,Radix-2
2,0,0,1,0,Radix-2,Radix-2
550,0,474,0,0,Radix-2,Modified-Radix-4
131,0.888889,125,0,0,Radix-2,Radix-Split
300,1,212,0,0,Radix-2,Modified-Radix-4
258,0.555556,254,0,0,Radix-2,Modified-Radix-4
2,0.888889,0,1,0,Radix-2,Radix-2
2,0.444444,0,1,0,Radix-2,Radix-2
2,0.888889,0,1,0,Radix-2,Radix-2
2,0.8558348817,0,1,0,Radix-2,Radix-2
2,0.222222,0,1,0,Radix-2,Radix-2
2009,0.777778,39,0,0,Radix-2,Modified-Radix-4
2,0.666667,0,1,0,Radix-2,Radix-2
3768,0.888889,328,0,0,Radix-2,Modified-Radix-4
2,0.555556,0,1,0,Radix-2,Radix-2
1459,0.111111,589,0,0,Radix-2,Modified-Radix-4
3663,0.2378356809,433,0,0,Radix-2,Modified-Radix-4
2,1,0,1,0,Radix-2,Radix-2
2,0.777778,0,1,0,Radix-2,Radix-2
2,1,0,1,0,Radix-2,Radix-2
220,0.333333,36,0,0,Radix-2,Radix-Split
454,0.222222,58,0,0,Radix-2,Modified-Radix-4
2,0.444444,0,1,0,Radix-2,Radix-2
1041,0.5928740244,1007,0,0,Radix-2,Modified-Radix-4
2,0.333333,0,1,0,Radix-2,Radix-2
1522,0.1990457846,526,0,0,Radix-2,Modified-Radix-4
2,0.7646306339,0,1,0,Radix-2,Radix-2
2009,1,39,0,0,Radix-2,Modified-Radix-4
3946,0.666667,150,0,0,Radix-2,Modified-Radix-4
1245,0.5501863376,803,0,0,Radix-2,Modified-Radix-4
2,0.2838072013,0,1,0,Radix-2,Radix-2
781,0.111111,243,0,0,Radix-2,Modified-Radix-4
312,0.111111,200,0,0,Radix-2,Modified-Radix-4
3,0,1,0,0,Radix-2,Radix-Split
781,0.2723983066,243,0,0,Radix-2,Modified-Radix-4
2,0.111111,0,1,0,Radix-2,Radix-2
2,0.2497193165,0,1,0,Radix-2,Radix-2
459,0,53,0,0,Radix-2,Modified-Radix-4
2,0.5353324959,0,1,0,Radix-2,Radix-2
296,0.111111,216,0,0,Radix-2,Modified-Radix-4
417,0.888889,95,0,0,Radix-2,Modified-Radix-4
13,0.5109765086,3,0,0,Radix-2,Radix-Split
2,0.111111,0,1,0,Radix-2,Radix-2
799,0.555556,225,0,0,Radix-2,Modified-Radix-4
3688,0.666667,408,0,0,Radix-2,Modified-Radix-4
2,0.111111,0,1,0,Radix-2,Radix-2
2,0.444444,0,1,0,Radix-2,Radix-2
2,1,0,1,0,Radix-2,Radix-2
4010,0.666667,86,0,0,Radix-2,Modified-Radix-4
2,0.555556,0,1,0,Radix-2,Radix-2
2,0.666667,0,1,0,Radix-2,Radix-2
205,0.888889,51,0,0,Radix-2,Radix-Split
3946,1,150,0,0,Radix-2,Modified-Radix-4
174,0.9296367896,82,0,0,Radix-2,Radix-Split
171,0.111111,85,0,0,Radix-2,Radix-Split
2,0.2504823769,0,1,0,Radix-2,Radix-2
2,0.888889,0,1,0,Radix-2,Radix-2
2,0.111111,0,1,0,Radix-2,Radix-2
405,0.777778,107,0,0,Radix-2,Modified-Radix-4
484,0.111111,28,0,0,Radix-2,Modified-Radix-4
792,0.4681974469,232,0,0,Radix-2,Modified-Radix-4
2,0.222222,0,1,0,Radix-2,Radix-2
2,0.666667,0,1,0,Radix-2,Radix-2
3946,0,150,0,0,Radix-2,Modified-Radix-4
62,0.5436257183,2,0,0,Radix-2,Radix-Split
356,0.333333,156,0,0,Radix-2,Modified-Radix-4
2,0.222222,0,1,0,Radix-2,Radix-2
1468,0.6131101442,580,0,0,Radix-2,Modified-Radix-4
2,1,0,1,0,Radix-2,Radix-2
2,1,0,1,0,Radix-2,Radix-2
1521,0.555556,527,0,0,Radix-2,Modified-Radix-4
2,0.3212633316,0,1,0,Radix-2,Radix-2
2,0.1892363762,0,1,0,Radix-2,Radix-2
2,0.444444,0,1,0,Radix-2,Radix-2
417,1,95,0,0,Radix-2,Modified-Radix-4
3768,0.222222,328,0,0,Radix-2,Modified-Radix-4
2,0.555556,0,1,0,Radix-2,Radix-2
1135,1,913,0,0,Radix-2,Modified-Radix-4
2,1,0,1,0,Radix-2,Radix-2
2,0.444444,0,1,0,Radix-2,Radix-2
3278,0.222222,818,0,0,Radix-2,Modified-Radix-4
2,0.333333,0,1,0,Radix-2,Radix-2
2,0.333333,0,1,0,Radix-2,Radix-2
3,0,1,0,0,Radix-2,Radix-Split
2,0.222222,0,1,0,Radix-2,Radix-2
171,0.111111,85,0,0,Radix-2,Modified-Radix-4
2,1,0,1,0,Radix-2,Radix-2
843,0.111111,181,0,0,Radix-2,Modified-Radix-4
2,0.979539548,0,1,0,Radix-2,Radix-2
2,1,0,1,0,Radix-2,Radix-2
2,0.444444,0,1,0,Radix-2,Radix-2
1522,0.444444,526,0,0,Radix-2,Modified-Radix-4
230,0.888889,26,0,0,Radix-2,Radix-Split
13,1,3,0,0,Radix-2,Radix-Split
2,0.666667,0,1,0,Radix-2,Radix-2
2,0.111111,0,1,0,Radix-2,Radix-2
3768,0.444444,328,0,0,Radix-2,Modified-Radix-4
3946,1,150,0,0,Radix-2,Modified-Radix-4
3,0,1,0,0,Radix-2,Radix-Split
3768,0.222222,328,0,0,Radix-2,Modified-Radix-4
473,1,39,0,0,Radix-2,Modified-Radix-4
3768,0.222222,328,0,0,Radix-2,Modified-Radix-4
156,0.162784795,100,0,0,Radix-2,Radix-Split
1459,0.111111,589,0,0,Radix-2,Modified-Radix-4
792,0.666667,232,0,0,Radix-2,Modified-Radix-4
870,0.777778,154,0,0,Radix-2,Modified-Radix-4
2,0.111111,0,1,0,Radix-2,Radix-2
2,0.333333,0,1,0,Radix-2,Radix-2
13,1,3,0,0,Radix-2,Radix-Split
771,0.09479465015,253,0,0,Radix-2,Radix-Split
2,0.555556,0,1,0,Radix-2,Radix-2
171,0.111111,85,0,0,Radix-2,Radix-Split
3261,0.888889,835,0,0,Radix-2,Modified-Radix-4
2,0.222222,0,1,0,Radix-2,Radix-2
3,0,1,0,0,Radix-2,Radix-Split
68,0.111111,60,0,0,Radix-2,Modified-Radix-4
2,0.111111,0,1,0,Radix-2,Radix-2
174,0.510108087,82,0,0,Radix-2,Radix-Split
3936,0.333333,160,0,0,Radix-2,Modified-Radix-4
3663,0.222222,433,0,0,Radix-2,Modified-Radix-4
417,0.444444,95,0,0,Radix-2,Modified-Radix-4
3663,0.222222,433,0,0,Radix-2,Modified-Radix-4
195,0.777778,61,0,0,Radix-2,Radix-Split
2,0.888889,0,1,0,Radix-2,Radix-2
3946,0.666667,150,0,0,Radix-2,Modified-Radix-4
2,0.111111,0,1,0,Radix-2,Radix-2
2,1,0,1,0,Radix-2,Radix-2
771,0.666667,253,0,0,Radix-2,Radix-Split
2,0,0,1,0,Radix-2,Radix-2
2,0.666667,0,1,0,Radix-2,Radix-2
2,0.888889,0,1,0,Radix-2,Radix-2
2,0.222222,0,1,0,Radix-2,Radix-2
266,0.555556,246,0,0,Radix-2,Modified-Radix-4
2,0.555556,0,1,0,Radix-2,Radix-2
1340,0.2054105626,708,0,0,Radix-2,Modified-Radix-4
4332,0.7264795708,3860,0,0,Radix-2,Modified-Radix-4
171,0.666667,85,0,0,Radix-2,Radix-Split
395,0,117,0,0,Radix-2,Modified-Radix-4
2,0.555556,0,1,0,Radix-2,Radix-2
799,0.5384906018,225,0,0,Radix-2,Modified-Radix-4
2,0.555556,0,1,0,Radix-2,Radix-2
781,0.666667,243,0,0,Radix-2,Modified-Radix-4
2,0.444444,0,1,0,Radix-2,Radix-2
2,0.666667,0,1,0,Radix-2,Radix-2
3,0.666667,1,0,0,Radix-2,Radix-Split
781,0,243,0,0,Radix-2,Radix-Split
1192,0.666667,856,0,0,Radix-2,Modified-Radix-4
13,0.4155051678,3,0,0,Radix-2,Radix-Split
1521,0.0979756611,527,0,0,Radix-2,Modified-Radix-4
2,1,0,1,0,Radix-2,Radix-2
2,0.9048952119,0,1,0,Radix-2,Radix-2
2,0.8119643999,0,1,0,Radix-2,Radix-2
2,0.111111,0,1,0,Radix-2,Radix-2
2,0.7728158995,0,1,0,Radix-2,Radix-2
2,0.04744282007,0,1,0,Radix-2,Radix-2
141,0.448265563,115,0,0,Radix-2,Radix-Split
2,0.666667,0,1,0,Radix-2,Radix-2
2,0.888889,0,1,0,Radix-2,Radix-2
3946,0.666667,150,0,0,Radix-2,Modified-Radix-4
771,0.666667,253,0,0,Radix-2,Modified-Radix-4
2,0.555556,0,1,0,Radix-2,Radix-2
2,0.6300770442,0,1,0,Radix-2,Radix-2
3261,0.555556,835,0,0,Radix-2,Modified-Radix-4
2009,0.777778,39,0,0,Radix-2,Modified-Radix-4
3663,0.2640429345,433,0,0,Radix-2,Modified-Radix-4
3449,0.444444,647,0,0,Radix-2,Modified-Radix-4
2,0,0,1,0,Radix-2,Radix-2
2,0.555556,0,1,0,Radix-2,Radix-2
1522,0.777778,526,0,0,Radix-2,Modified-Radix-4
799,0.5396395353,225,0,0,Radix-2,Radix-Split
3663,0.777778,433,0,0,Radix-2,Modified-Radix-4
174,0.444444,82,0,0,Radix-2,Radix-Split
2,0.777778,0,1,0,Radix-2,Radix-2
2,0.5874843061,0,1,0,Radix-2,Radix-2
1522,0.1511232088,526,0,0,Radix-2,Modified-Radix-4
2,0.888889,0,1,0,Radix-2,Radix-2
2,0.1710151896,0,1,0,Radix-2,Radix-2
131,0,125,0,0,Radix-2,Radix-Split
300,0.666667,212,0,0,Radix-2,Modified-Radix-4
2,0.666667,0,1,0,Radix-2,Radix-2
4050,0.4278163058,46,0,0,Radix-2,Modified-Radix-4
2,1,0,1,0,Radix-2,Radix-2
2009,0.777778,39,0,0,Radix-2,Modified-Radix-4
3,0.888889,1,0,0,Radix-2,Radix-Split
2,0.111111,0,1,0,Radix-2,Radix-2
3,0.5482377015,1,0,0,Radix-2,Radix-Split
2,0,0,1,0,Radix-2,Radix-2
2,0.888889,0,1,0,Radix-2,Radix-2
1468,0.6181986064,580,0,0,Radix-2,Modified-Radix-4
281,0,231,0,0,Radix-2,Modified-Radix-4
120,0.599899367,8,0,0,Radix-2,Modified-Radix-4
1522,0,526,0,0,Radix-2,Modified-Radix-4
2,0.706673287,0,1,0,Radix-2,Radix-2
131,0,125,0,0,Radix-2,Radix-Split
781,0.333333,243,0,0,Radix-2,Modified-Radix-4
2,0.07997456793,0,1,0,Radix-2,Radix-2
636,0.5769379425,388,0,0,Radix-2,Modified-Radix-4
3456,0.7534805451,640,0,0,Radix-2,Modified-Radix-4
2,0.4248427821,0,1,0,Radix-2,Radix-2
3768,0.08053117352,328,0,0,Radix-2,Modified-Radix-4
3663,0.9670783338,433,0,0,Radix-2,Modified-Radix-4
3929,0,167,0,0,Radix-2,Modified-Radix-4
2,0.111111,0,1,0,Radix-2,Radix-2
131,0,125,0,0,Radix-2,Radix-Split
3661,0.444444,435,0,0,Radix-2,Modified-Radix-4
171,0.111111,85,0,0,Radix-2,Radix-Split
2,0.02551925294,0,1,0,Radix-2,Radix-2
2,0.222222,0,1,0,Radix-2,Radix-2
1522,0.1064092843,526,0,0,Radix-2,Modified-Radix-4
781,0.333333,243,0,0,Radix-2,Modified-Radix-4
2,0.444444,0,1,0,Radix-2,Radix-2
3663,0.6292730891,433,0,0,Radix-2,Modified-Radix-4
2,0.666667,0,1,0,Radix-2,Radix-2
128,0.8327239236,0,1,0,Radix-2,Modified-Radix-4
3627,0.444444,469,0,0,Radix-2,Modified-Radix-4
281,0.555556,231,0,0,Radix-2,Modified-Radix-4
3936,0.333333,160,0,0,Radix-2,Modified-Radix-4
771,0.333333,253,0,0,Radix-2,Modified-Radix-4
792,0.5319050635,232,0,0,Radix-2,Modified-Radix-4
325,0.444444,187,0,0,Radix-2,Modified-Radix-4
2,0.222222,0,1,0,Radix-2,Radix-2
1459,0.666667,589,0,0,Radix-2,Modified-Radix-4
4395,0.444444,3797,0,0,Radix-2,Modified-Radix-4
2,0.888889,0,1,0,Radix-2,Radix-2
2,0.333333,0,1,0,Radix-2,Radix-2
870,0.111111,154,0,0,Radix-2,Radix-Split
3768,0.111111,328,0,0,Radix-2,Modified-Radix-4
2,0.222222,0,1,0,Radix-2,Radix-2
787,0.222222,237,0,0,Radix-2,Modified-Radix-4
932,0.555556,92,0,0,Radix-2,Radix-Split
2,0,0,1,0,Radix-2,Radix-2
131,0.888889,125,0,0,Radix-2,Modified-Radix-4
414,0.3169321057,98,0,0,Radix-2,Modified-Radix-4
2,0.666667,0,1,0,Radix-2,Radix-2
1521,0.555556,527,0,0,Radix-2,Modified-Radix-4
2,0.222222,0,1,0,Radix-2,Radix-2
2,0.666667,0,1,0,Radix-2,Radix-2
3261,0.8812416587,835,0,0,Radix-2,Modified-Radix-4
2,0.777778,0,1,0,Radix-2,Radix-2
2009,0.7425159416,39,0,0,Radix-2,Modified-Radix-4
2,0.03729652783,0,1,0,Radix-2,Radix-2
2,0.666667,0,1,0,Radix-2,Radix-2
2,0,0,1,0,Radix-2,Radix-2
771,0.666667,253,0,0,Radix-2,Modified-Radix-4
2,0.6050013548,0,1,0,Radix-2,Radix-2
205,0.111111,51,0,0,Radix-2,Modified-Radix-4
131,0,125,0,0,Radix-2,Modified-Radix-4
2,0,0,1,0,Radix-2,Radix-2
2,0.666667,0,1,0,Radix-2,Radix-2
3936,0.32904344,160,0,0,Radix-2,Modified-Radix-4
2,0.666667,0,1,0,Radix-2,Radix-2
2,0.9943623875,0,1,0,Radix-2,Radix-2
2009,0.222222,39,0,0,Radix-2,Modified-Radix-4
