Polynomial_Size,Sparsity,Dist_To_Next_Pow2,Is_Power_2,Is_Power_4,Best_Algorithm
2,0.6800417136492366,0,1,0,Radix-2
2,0.888889,0,1,0,Radix-2
2,0.111111,0,1,0,Radix-2
2,1.0,0,1,0,Radix-2
1796,0.055515873824586795,252,0,0,Radix-2
2,0.555556,0,1,0,Radix-2
2,0.0,0,1,0,Radix-2
1483,0.555556,565,0,0,Radix-2
1521,0.666667,527,0,0,Radix-2
411,0.888889,101,0,0,Radix-2
2,0.888889,0,1,0,Radix-2
417,0.222222,95,0,0,Radix-2
1182,0.555556,866,0,0,Radix-2
3768,0.14686859109368838,328,0,0,Radix-2
1522,0.111111,526,0,0,Radix-2
3160,0.888889,936,0,0,Radix-2
3946,0.04730966606871864,150,0,0,Radix-2
378,0.444444,134,0,0,Radix-2
171,0.111111,85,0,0,Radix-2
2,0.555556,0,1,0,Radix-2
1522,0.111111,526,0,0,Radix-2
171,0.1664642391554797,85,0,0,Radix-2
2,0.555556,0,1,0,Radix-2
2,0.666667,0,1,0,Radix-2
3936,0.444444,160,0,0,Radix-2
2,0.111111,0,1,0,Radix-2
1459,0.111111,589,0,0,Radix-2
1709,0.666667,339,0,0,Radix-2
2,0.555556,0,1,0,Radix-2
1468,0.5758625603528807,580,0,0,Radix-2
219,0.14504968839562615,37,0,0,Radix-2
2,0.555556,0,1,0,Radix-2
771,0.555556,253,0,0,Radix-2
417,0.21683992880849695,95,0,0,Radix-2
3663,0.333333,433,0,0,Radix-2
2,0.333333,0,1,0,Radix-2
787,0.666667,237,0,0,Radix-2
2,0.8509372601337538,0,1,0,Radix-2
3,0.0,1,0,0,Radix-2
470,0.666667,42,0,0,Radix-2
2,0.111111,0,1,0,Radix-2
2,0.444444,0,1,0,Radix-2
870,0.666667,154,0,0,Radix-2
2,0.333333,0,1,0,Radix-2
1521,0.555556,527,0,0,Radix-2
870,0.8377159672024052,154,0,0,Radix-2
2,0.5325151198203479,0,1,0,Radix-2
1468,0.666667,580,0,0,Radix-2
2,0.0,0,1,0,Radix-2
2,0.333333,0,1,0,Radix-2
13,1.0,3,0,0,Radix-2
1521,0.5005397764032938,527,0,0,Radix-2
1459,0.333333,589,0,0,Radix-2
174,1.0,82,0,0,Radix-2
2,0.1204426563584126,0,1,0,Radix-2
2,0.555556,0,1,0,Radix-2
1836,0.11227239495311551,212,0,0,Radix-2
105,0.444444,23,0,0,Radix-2
2,0.222222,0,1,0,Radix-2
781,0.666667,243,0,0,Radix-2
781,0.333333,243,0,0,Radix-2
2,0.555556,0,1,0,Radix-2
3661,0.444444,435,0,0,Radix-2
2910,0.15129993459632676,1186,0,0,Radix-2
2,0.22147313607491703,0,1,0,Radix-2
2,1.0,0,1,0,Radix-2
2,1.0,0,1,0,Radix-2
3946,0.222222,150,0,0,Radix-2
3,0.0,1,0,0,Radix-2
329,0.642730207775259,183,0,0,Radix-2
2,0.2540190146543789,0,1,0,Radix-2
70,0.0,58,0,0,Radix-2
2,0.5424784735355079,0,1,0,Radix-2
3768,0.222222,328,0,0,Radix-2
577,0.8221480746199594,447,0,0,Radix-2
1468,0.7213635638596343,580,0,0,Radix-2
3995,0.26305102567563177,101,0,0,Radix-2
3,0.0,1,0,0,Radix-2
2,0.46606576170020036,0,1,0,Radix-2
171,0.069895813478913,85,0,0,Radix-2
2,0.111111,0,1,0,Radix-2
2173,0.777778,1923,0,0,Radix-2
3414,0.222222,682,0,0,Radix-2
561,0.333333,463,0,0,Radix-2
38,0.333333,26,0,0,Radix-2
248,0.888889,8,0,0,Radix-2
2,0.0,0,1,0,Radix-2
3095,0.0,1001,0,0,Radix-2
131,0.6191880594459835,125,0,0,Radix-2
417,0.666667,95,0,0,Radix-2
2,0.555556,0,1,0,Radix-2
3663,0.777778,433,0,0,Radix-2
2,0.777778,0,1,0,Radix-2
276,0.0,236,0,0,Radix-2
13,1.0,3,0,0,Radix-2
3804,0.444444,292,0,0,Radix-2
1999,0.777778,49,0,0,Radix-2
2,0.2970545570542245,0,1,0,Radix-2
2,0.333333,0,1,0,Radix-2
781,0.333333,243,0,0,Radix-2
2,0.666667,0,1,0,Radix-2
2,1.0,0,1,0,Radix-2
86,0.0,42,0,0,Radix-2
2,0.0,0,1,0,Radix-2
2,0.111111,0,1,0,Radix-2
2,0.111111,0,1,0,Radix-2
2,0.3989064587613786,0,1,0,Radix-2
2,0.333333,0,1,0,Radix-2
2,0.111111,0,1,0,Radix-2
502,0.777778,10,0,0,Radix-2
801,0.333333,223,0,0,Radix-2
2,0.888889,0,1,0,Radix-2
26,0.444444,6,0,0,Radix-2
781,1.0,243,0,0,Radix-2
2,0.888889,0,1,0,Radix-2
174,0.222222,82,0,0,Radix-2
1409,0.777778,639,0,0,Radix-2
2,0.222222,0,1,0,Radix-2
2,0.3061869802671208,0,1,0,Radix-2
2,0.333333,0,1,0,Radix-2
131,0.222222,125,0,0,Radix-2
2,0.444444,0,1,0,Radix-2
2,0.05296180250771096,0,1,0,Radix-2
771,0.7149692587233023,253,0,0,Radix-2
3569,0.721266878588267,527,0,0,Radix-2
2,0.0,0,1,0,Radix-2
2,0.666667,0,1,0,Radix-2
2,0.666667,0,1,0,Radix-2
3841,0.888889,255,0,0,Radix-2
2,0.507939646243461,0,1,0,Radix-2
992,0.222222,32,0,0,Radix-2
131,0.666667,125,0,0,Radix-2
1037,1.0,1011,0,0,Radix-2
2,0.111111,0,1,0,Radix-2
131,0.5836085607580594,125,0,0,Radix-2
3715,0.555556,381,0,0,Radix-2
1197,0.333333,851,0,0,Radix-2
3663,0.222222,433,0,0,Radix-2
771,0.555556,253,0,0,Radix-2
2,0.666667,0,1,0,Radix-2
1521,0.777778,527,0,0,Radix-2
174,0.111111,82,0,0,Radix-2
2,0.777778,0,1,0,Radix-2
325,1.0,187,0,0,Radix-2
171,0.09993549531988714,85,0,0,Radix-2
2,0.7339653943829039,0,1,0,Radix-2
3936,0.38018917803922614,160,0,0,Radix-2
2,0.9516343218349579,0,1,0,Radix-2
3258,0.2773162000976345,838,0,0,Radix-2
2,0.106127764215333,0,1,0,Radix-2
1521,0.6410365562204031,527,0,0,Radix-2
781,0.333333,243,0,0,Radix-2
224,0.666667,32,0,0,Radix-2
2,0.777778,0,1,0,Radix-2
193,0.5999222160584504,63,0,0,Radix-2
2,0.222222,0,1,0,Radix-2
3936,0.7075429271794671,160,0,0,Radix-2
171,0.0,85,0,0,Radix-2
494,0.888889,18,0,0,Radix-2
3,0.333333,1,0,0,Radix-2
2,0.888889,0,1,0,Radix-2
2,0.6367005436943602,0,1,0,Radix-2
2,0.777778,0,1,0,Radix-2
2,0.21124920800300856,0,1,0,Radix-2
402,0.333333,110,0,0,Radix-2
2,0.0,0,1,0,Radix-2
2,0.6514721599478912,0,1,0,Radix-2
771,1.0,253,0,0,Radix-2
2,0.222222,0,1,0,Radix-2
1468,0.666667,580,0,0,Radix-2
13,1.0,3,0,0,Radix-2
49,0.111111,15,0,0,Radix-2
3,0.111111,1,0,0,Radix-2
799,0.555556,225,0,0,Radix-2
354,0.333333,158,0,0,Radix-2
2,0.4872806447367673,0,1,0,Radix-2
261,0.18210447487815312,251,0,0,Radix-2
2,0.333333,0,1,0,Radix-2
268,0.6834419531394273,244,0,0,Radix-2
2,0.24212538635458408,0,1,0,Radix-2
3936,0.444444,160,0,0,Radix-2
2,0.666667,0,1,0,Radix-2
2,0.2160163632233909,0,1,0,Radix-2
2,0.222222,0,1,0,Radix-2
2,0.111111,0,1,0,Radix-2
826,0.333333,198,0,0,Radix-2
993,0.777778,31,0,0,Radix-2
2,0.0,0,1,0,Radix-2
2,1.0,0,1,0,Radix-2
2,0.777778,0,1,0,Radix-2
265,0.0,247,0,0,Radix-2
3661,0.888889,435,0,0,Radix-2
3203,0.222222,893,0,0,Radix-2
1522,0.0,526,0,0,Radix-2
593,0.555556,431,0,0,Radix-2
1522,0.444444,526,0,0,Radix-2
174,0.444444,82,0,0,Radix-2
2,0.777778,0,1,0,Radix-2
443,0.777778,69,0,0,Radix-2
131,0.0,125,0,0,Radix-2
3663,0.35136397442164646,433,0,0,Radix-2
2,0.444444,0,1,0,Radix-2
1522,0.444444,526,0,0,Radix-2
1002,0.6177787378018824,22,0,0,Radix-2
2,0.0,0,1,0,Radix-2
2,0.777778,0,1,0,Radix-2
1521,0.6031777230288944,527,0,0,Radix-2
2009,1.0,39,0,0,Radix-2
2,0.888889,0,1,0,Radix-2
13,1.0,3,0,0,Radix-2
2,0.7603448567582134,0,1,0,Radix-2
787,0.8839032299429163,237,0,0,Radix-2
2009,0.444444,39,0,0,Radix-2
3261,0.8096855056461629,835,0,0,Radix-2
2,0.444444,0,1,0,Radix-2
601,1.0,423,0,0,Radix-2
787,0.888889,237,0,0,Radix-2
4069,0.888889,27,0,0,Radix-2
3807,0.6544026839189412,289,0,0,Radix-2
2,0.666667,0,1,0,Radix-2
787,0.888889,237,0,0,Radix-2
2,0.777778,0,1,0,Radix-2
3661,0.4279550084423288,435,0,0,Radix-2
2,1.0,0,1,0,Radix-2
315,0.666667,197,0,0,Radix-2
339,0.6858659781253005,173,0,0,Radix-2
2,0.10274476710095552,0,1,0,Radix-2
3946,0.666667,150,0,0,Radix-2
333,0.777778,179,0,0,Radix-2
2,0.888889,0,1,0,Radix-2
2,0.4796306471937403,0,1,0,Radix-2
417,0.222222,95,0,0,Radix-2
2,0.0,0,1,0,Radix-2
3661,1.0,435,0,0,Radix-2
2,0.666667,0,1,0,Radix-2
2,0.777778,0,1,0,Radix-2
2,0.222222,0,1,0,Radix-2
2009,0.222222,39,0,0,Radix-2
1154,0.17607443047977966,894,0,0,Radix-2
397,0.666667,115,0,0,Radix-2
2,0.0,0,1,0,Radix-2
324,0.777778,188,0,0,Radix-2
2,1.0,0,1,0,Radix-2
3570,0.37312845032707614,526,0,0,Radix-2
2,0.7446994549646817,0,1,0,Radix-2
335,0.222222,177,0,0,Radix-2
2,1.0,0,1,0,Radix-2
13,0.666667,3,0,0,Radix-2
1459,0.111111,589,0,0,Radix-2
771,0.666667,253,0,0,Radix-2
3475,0.111111,621,0,0,Radix-2
2,0.6691772049659539,0,1,0,Radix-2
2,0.444444,0,1,0,Radix-2
2,0.444444,0,1,0,Radix-2
2,0.111111,0,1,0,Radix-2
2,0.666667,0,1,0,Radix-2
3936,0.0,160,0,0,Radix-2
2,0.777778,0,1,0,Radix-2
4043,0.777778,53,0,0,Radix-2
2009,0.555556,39,0,0,Radix-2
2,0.222222,0,1,0,Radix-2
2,0.43913110498249236,0,1,0,Radix-2
2,0.222222,0,1,0,Radix-2
771,0.6126859038368904,253,0,0,Radix-2
2,0.333333,0,1,0,Radix-2
2,0.8817769506336041,0,1,0,Radix-2
2,0.111111,0,1,0,Radix-2
3413,0.2901133783644616,683,0,0,Radix-2
2,0.0359081370354461,0,1,0,Radix-2
2,0.0,0,1,0,Radix-2
2,0.333333,0,1,0,Radix-2
2,0.8550959887594485,0,1,0,Radix-2
3946,0.666667,150,0,0,Radix-2
2,0.4535234824793227,0,1,0,Radix-2
1521,0.555556,527,0,0,Radix-2
2,0.444444,0,1,0,Radix-2
3936,0.5053112743051829,160,0,0,Radix-2
870,0.04002324511880215,154,0,0,Radix-2
2,0.444444,0,1,0,Radix-2
2,1.0,0,1,0,Radix-2
792,0.777778,232,0,0,Radix-2
403,0.21436982917307862,109,0,0,Radix-2
13,0.0,3,0,0,Radix-2
1468,0.555556,580,0,0,Radix-2
787,0.42490796278223186,237,0,0,Radix-2
2,0.111111,0,1,0,Radix-2
159,0.7205608342919982,97,0,0,Radix-2
131,0.6419972022867645,125,0,0,Radix-2
3261,0.777778,835,0,0,Radix-2
3257,0.666667,839,0,0,Radix-2
2,0.0,0,1,0,Radix-2
1010,0.0,14,0,0,Radix-2
2,0.5901844536823772,0,1,0,Radix-2
1325,0.888889,723,0,0,Radix-2
173,0.111111,83,0,0,Radix-2
174,0.555556,82,0,0,Radix-2
141,0.6150158257033553,115,0,0,Radix-2
2,0.555556,0,1,0,Radix-2
2,0.444444,0,1,0,Radix-2
357,0.888889,155,0,0,Radix-2
3768,0.666667,328,0,0,Radix-2
2,0.555556,0,1,0,Radix-2
2,1.0,0,1,0,Radix-2
799,0.555556,225,0,0,Radix-2
1219,0.07811815806928676,829,0,0,Radix-2
174,0.0,82,0,0,Radix-2
336,0.111111,176,0,0,Radix-2
1459,0.1781840803357737,589,0,0,Radix-2
444,0.111111,68,0,0,Radix-2
2,0.555556,0,1,0,Radix-2
3,0.888889,1,0,0,Radix-2
3613,0.222222,483,0,0,Radix-2
131,0.0,125,0,0,Radix-2
3661,0.5256605212303962,435,0,0,Radix-2
1243,0.666667,805,0,0,Radix-2
3261,0.888889,835,0,0,Radix-2
3936,0.0,160,0,0,Radix-2
1178,0.666667,870,0,0,Radix-2
2,0.555556,0,1,0,Radix-2
2,0.777778,0,1,0,Radix-2
2,0.0,0,1,0,Radix-2
113,0.666667,15,0,0,Radix-2
781,0.333333,243,0,0,Radix-2
2009,0.3611773593421855,39,0,0,Radix-2
131,1.0,125,0,0,Radix-2
444,0.14070928356531054,68,0,0,Radix-2
781,0.333333,243,0,0,Radix-2
771,1.0,253,0,0,Radix-2
2,0.333333,0,1,0,Radix-2
171,0.111111,85,0,0,Radix-2
2,0.4886361892229045,0,1,0,Radix-2
2,0.666667,0,1,0,Radix-2
2,0.888889,0,1,0,Radix-2
2,0.4021972096804776,0,1,0,Radix-2
2,0.4606339079919842,0,1,0,Radix-2
3661,0.222222,435,0,0,Radix-2
472,0.444444,40,0,0,Radix-2
417,0.21761288042016433,95,0,0,Radix-2
115,0.333333,13,0,0,Radix-2
2,0.222222,0,1,0,Radix-2
959,0.555556,65,0,0,Radix-2
2,0.7579584727186093,0,1,0,Radix-2
3946,0.111111,150,0,0,Radix-2
2,0.555556,0,1,0,Radix-2
21,1.0,11,0,0,Radix-2
3663,0.333333,433,0,0,Radix-2
171,0.111111,85,0,0,Radix-2
2,0.666667,0,1,0,Radix-2
3663,0.222222,433,0,0,Radix-2
781,0.555556,243,0,0,Radix-2
171,0.1325602828711628,85,0,0,Radix-2
2,0.111111,0,1,0,Radix-2
2,0.666667,0,1,0,Radix-2
2,0.666667,0,1,0,Radix-2
2,0.0,0,1,0,Radix-2
3936,0.444444,160,0,0,Radix-2
2,0.666667,0,1,0,Radix-2
2100,0.111111,1996,0,0,Radix-2
2,0.222222,0,1,0,Radix-2
3946,0.38319379508751794,150,0,0,Radix-2
2,0.444444,0,1,0,Radix-2
417,0.12954919065260428,95,0,0,Radix-2
292,0.333333,220,0,0,Radix-2
1459,0.111111,589,0,0,Radix-2
3663,0.0,433,0,0,Radix-2
2,0.222222,0,1,0,Radix-2
2983,0.888889,1113,0,0,Radix-2
1542,0.666667,506,0,0,Radix-2
3946,0.666667,150,0,0,Radix-2
792,0.5117866086666174,232,0,0,Radix-2
13,0.5142181183100221,3,0,0,Radix-2
299,0.888889,213,0,0,Radix-2
2,0.222222,0,1,0,Radix-2
771,0.5700197150387798,253,0,0,Radix-2
2,0.23605516456384076,0,1,0,Radix-2
1468,0.6278724762472048,580,0,0,Radix-2
256,0.444444,0,1,1,Radix-2
312,0.0,200,0,0,Radix-2
2,1.0,0,1,0,Radix-2
2,0.0,0,1,0,Radix-2
2,0.9126910514284559,0,1,0,Radix-2
3936,0.9291828920556913,160,0,0,Radix-2
2,0.8451640615398126,0,1,0,Radix-2
2,1.0,0,1,0,Radix-2
2,0.444444,0,1,0,Radix-2
13,0.16468077117411062,3,0,0,Radix-2
2,0.8356038507567136,0,1,0,Radix-2
799,0.5733730336731746,225,0,0,Radix-2
2,0.555556,0,1,0,Radix-2
3260,0.888889,836,0,0,Radix-2
171,0.111111,85,0,0,Radix-2
60,0.444444,4,0,0,Radix-2
13,1.0,3,0,0,Radix-2
870,0.7455349719744225,154,0,0,Radix-2
1639,0.777778,409,0,0,Radix-2
2,0.6111567647288185,0,1,0,Radix-2
2,0.888889,0,1,0,Radix-2
2,0.666667,0,1,0,Radix-2
1468,0.666667,580,0,0,Radix-2
139,0.555556,117,0,0,Radix-2
1046,0.666667,1002,0,0,Radix-2
1637,0.111111,411,0,0,Radix-2
131,0.25341759455677193,125,0,0,Radix-2
2,0.0,0,1,0,Radix-2
2,0.444444,0,1,0,Radix-2
2,0.444444,0,1,0,Radix-2
2,0.111111,0,1,0,Radix-2
2,0.888889,0,1,0,Radix-2
2,0.666667,0,1,0,Radix-2
230,0.666667,26,0,0,Radix-2
3261,0.7835080026946557,835,0,0,Radix-2
3517,0.444444,579,0,0,Radix-2
2,0.0,0,1,0,Radix-2
2,0.888889,0,1,0,Radix-2
2,0.111111,0,1,0,Radix-2
2,0.888889,0,1,0,Radix-2
174,0.666667,82,0,0,Radix-2
171,0.222222,85,0,0,Radix-2
2,0.5944269724089108,0,1,0,Radix-2
2,0.111111,0,1,0,Radix-2
1459,0.9850385897688787,589,0,0,Radix-2
926,0.34060017422355926,98,0,0,Radix-2
92,0.4126901605595359,36,0,0,Radix-2
2188,0.7058015513982747,1908,0,0,Radix-2
799,0.333333,225,0,0,Radix-2
1522,0.222222,526,0,0,Radix-2
3897,0.0,199,0,0,Radix-2
799,0.7039295271556618,225,0,0,Radix-2
2,0.888889,0,1,0,Radix-2
2,0.222222,0,1,0,Radix-2
2,0.111111,0,1,0,Radix-2
2,0.5207320528199386,0,1,0,Radix-2
870,0.777778,154,0,0,Radix-2
2,1.0,0,1,0,Radix-2
174,0.0,82,0,0,Radix-2
174,0.7610392105386682,82,0,0,Radix-2
267,0.333333,245,0,0,Radix-2
2,0.0,0,1,0,Radix-2
1468,0.6349082069568316,580,0,0,Radix-2
2,0.111111,0,1,0,Radix-2
2,0.2807373100251085,0,1,0,Radix-2
2,0.777778,0,1,0,Radix-2
799,0.555556,225,0,0,Radix-2
870,0.777778,154,0,0,Radix-2
2,0.2642471514085121,0,1,0,Radix-2
409,0.444444,103,0,0,Radix-2
1522,1.0,526,0,0,Radix-2
2,0.666667,0,1,0,Radix-2
2,0.0,0,1,0,Radix-2
2,0.888889,0,1,0,Radix-2
3479,0.888889,617,0,0,Radix-2
3155,0.444444,941,0,0,Radix-2
1459,0.111111,589,0,0,Radix-2
1522,0.111111,526,0,0,Radix-2
2009,0.0,39,0,0,Radix-2
2,0.333333,0,1,0,Radix-2
319,0.3720156281177295,193,0,0,Radix-2
3261,0.8228855370651773,835,0,0,Radix-2
229,0.444444,27,0,0,Radix-2
1468,0.21600338348421422,580,0,0,Radix-2
3559,1.0,537,0,0,Radix-2
456,0.666667,56,0,0,Radix-2
799,0.6978325824638969,225,0,0,Radix-2
1468,0.6456901655675388,580,0,0,Radix-2
3992,0.9387981267466434,104,0,0,Radix-2
1521,0.111111,527,0,0,Radix-2
2,0.222222,0,1,0,Radix-2
2,1.0,0,1,0,Radix-2
1521,0.555556,527,0,0,Radix-2
3663,0.222222,433,0,0,Radix-2
781,0.333333,243,0,0,Radix-2
870,0.444444,154,0,0,Radix-2
131,0.0,125,0,0,Radix-2
108,0.666667,20,0,0,Radix-2
3,0.444444,1,0,0,Radix-2
830,0.666667,194,0,0,Radix-2
2438,0.777778,1658,0,0,Radix-2
2,0.444444,0,1,0,Radix-2
150,0.666667,106,0,0,Radix-2
2,0.777778,0,1,0,Radix-2
481,0.17145822108866682,31,0,0,Radix-2
3946,0.888889,150,0,0,Radix-2
2,0.666667,0,1,0,Radix-2
2020,0.555556,28,0,0,Radix-2
2,0.666667,0,1,0,Radix-2
2,1.0,0,1,0,Radix-2
1459,0.192403563911148,589,0,0,Radix-2
1331,0.111111,717,0,0,Radix-2
787,0.333333,237,0,0,Radix-2
101,0.0809071356217146,27,0,0,Radix-2
2,0.333333,0,1,0,Radix-2
1522,0.8374752914478052,526,0,0,Radix-2
2,0.555556,0,1,0,Radix-2
2,1.0,0,1,0,Radix-2
2,0.111111,0,1,0,Radix-2
1521,0.555556,527,0,0,Radix-2
2,0.9762453644849307,0,1,0,Radix-2
771,0.444444,253,0,0,Radix-2
2,0.5307334387816934,0,1,0,Radix-2
3799,0.222222,297,0,0,Radix-2
1468,0.6698605658590594,580,0,0,Radix-2
1325,0.666667,723,0,0,Radix-2
2,0.777778,0,1,0,Radix-2
2,0.111111,0,1,0,Radix-2
2,0.0,0,1,0,Radix-2
174,0.666667,82,0,0,Radix-2
417,0.20410582233142,95,0,0,Radix-2
426,0.0,86,0,0,Radix-2
2,0.9312202729851556,0,1,0,Radix-2
1459,0.7536496675475022,589,0,0,Radix-2
2,0.444444,0,1,0,Radix-2
1521,0.0,527,0,0,Radix-2
2,0.777778,0,1,0,Radix-2
2,0.222222,0,1,0,Radix-2
1468,0.6985420958736943,580,0,0,Radix-2
799,0.6170565526497864,225,0,0,Radix-2
416,0.222222,96,0,0,Radix-2
1220,0.333333,828,0,0,Radix-2
2,0.0,0,1,0,Radix-2
787,0.0,237,0,0,Radix-2
3936,0.444444,160,0,0,Radix-2
2,0.0,0,1,0,Radix-2
2,0.0,0,1,0,Radix-2
537,1.0,487,0,0,Radix-2
859,0.555556,165,0,0,Radix-2
1772,0.5465401620772272,276,0,0,Radix-2
2,0.02757413958824992,0,1,0,Radix-2
781,0.333333,243,0,0,Radix-2
320,0.111111,192,0,0,Radix-2
3661,0.222222,435,0,0,Radix-2
174,0.777778,82,0,0,Radix-2
2,0.111111,0,1,0,Radix-2
2,0.222222,0,1,0,Radix-2
792,0.222222,232,0,0,Radix-2
2,0.111111,0,1,0,Radix-2
461,0.222222,51,0,0,Radix-2
3936,0.111111,160,0,0,Radix-2
2,0.888889,0,1,0,Radix-2
2009,0.777778,39,0,0,Radix-2
2,0.5339500775454888,0,1,0,Radix-2
2,0.222222,0,1,0,Radix-2
2,1.0,0,1,0,Radix-2
290,0.555556,222,0,0,Radix-2
469,0.666667,43,0,0,Radix-2
171,0.555556,85,0,0,Radix-2
2,0.777778,0,1,0,Radix-2
792,0.555556,232,0,0,Radix-2
3661,0.444444,435,0,0,Radix-2
2,0.777778,0,1,0,Radix-2
781,0.333333,243,0,0,Radix-2
870,0.7323664385023837,154,0,0,Radix-2
3661,0.222222,435,0,0,Radix-2
174,1.0,82,0,0,Radix-2
2,0.111111,0,1,0,Radix-2
2,0.777778,0,1,0,Radix-2
2,0.0,0,1,0,Radix-2
411,1.0,101,0,0,Radix-2
2,1.0,0,1,0,Radix-2
2,0.4829300678550813,0,1,0,Radix-2
2292,0.07277761885666005,1804,0,0,Radix-2
2,0.2725453295346368,0,1,0,Radix-2
3768,1.0,328,0,0,Radix-2
2,0.111111,0,1,0,Radix-2
2,0.111111,0,1,0,Radix-2
174,0.888889,82,0,0,Radix-2
2,0.888889,0,1,0,Radix-2
781,0.4426952571567587,243,0,0,Radix-2
2,0.45784989852389885,0,1,0,Radix-2
3,0.0,1,0,0,Radix-2
3261,0.0,835,0,0,Radix-2
1468,0.666667,580,0,0,Radix-2
2,0.888889,0,1,0,Radix-2
2,0.35246622651011184,0,1,0,Radix-2
2,0.555556,0,1,0,Radix-2
2,0.26480518352300353,0,1,0,Radix-2
2,1.0,0,1,0,Radix-2
2,0.666667,0,1,0,Radix-2
2,0.222222,0,1,0,Radix-2
3936,0.4512908746864283,160,0,0,Radix-2
2,0.111111,0,1,0,Radix-2
771,0.666667,253,0,0,Radix-2
2,0.666667,0,1,0,Radix-2
3576,0.2729282739620812,520,0,0,Radix-2
300,0.8291463324625481,212,0,0,Radix-2
781,0.09027595314925738,243,0,0,Radix-2
1522,0.0,526,0,0,Radix-2
2,0.555556,0,1,0,Radix-2
2,0.5959815351800755,0,1,0,Radix-2
3560,0.555556,536,0,0,Radix-2
513,0.41811145004385597,511,0,0,Radix-2
2,0.555556,0,1,0,Radix-2
2,0.666667,0,1,0,Radix-2
2,0.444444,0,1,0,Radix-2
2,0.888889,0,1,0,Radix-2
2,0.35477486711197115,0,1,0,Radix-2
417,0.5012154769629206,95,0,0,Radix-2
3779,0.222222,317,0,0,Radix-2
2,0.9946966285810294,0,1,0,Radix-2
186,0.888889,70,0,0,Radix-2
174,0.666667,82,0,0,Radix-2
13,1.0,3,0,0,Radix-2
2,0.8063538268388035,0,1,0,Radix-2
1522,0.444444,526,0,0,Radix-2
3261,0.333333,835,0,0,Radix-2
2,0.666667,0,1,0,Radix-2
13,1.0,3,0,0,Radix-2
1459,0.8554296661809955,589,0,0,Radix-2
2,0.444444,0,1,0,Radix-2
3936,0.444444,160,0,0,Radix-2
787,0.888889,237,0,0,Radix-2
787,0.888889,237,0,0,Radix-2
2,0.48732211049932156,0,1,0,Radix-2
2,0.333333,0,1,0,Radix-2
2,0.888889,0,1,0,Radix-2
2,0.7162246225409081,0,1,0,Radix-2
1468,0.598123661045031,580,0,0,Radix-2
1522,0.666667,526,0,0,Radix-2
3661,0.5036466676669202,435,0,0,Radix-2
417,0.111111,95,0,0,Radix-2
568,0.888889,456,0,0,Radix-2
1521,0.7166609995219575,527,0,0,Radix-2
2,1.0,0,1,0,Radix-2
1459,0.222222,589,0,0,Radix-2
204,0.222222,52,0,0,Radix-2
3163,0.0,933,0,0,Radix-2
13,1.0,3,0,0,Radix-2
385,0.9206639929474355,127,0,0,Radix-2
2,0.777778,0,1,0,Radix-2
2,0.777778,0,1,0,Radix-2
1521,0.03313143278039031,527,0,0,Radix-2
171,0.888889,85,0,0,Radix-2
1925,0.222222,123,0,0,Radix-2
582,0.0,442,0,0,Radix-2
952,0.8570912218667879,72,0,0,Radix-2
3661,0.777778,435,0,0,Radix-2
2,0.888889,0,1,0,Radix-2
2,0.777778,0,1,0,Radix-2
3663,1.0,433,0,0,Radix-2
1468,0.555556,580,0,0,Radix-2
1522,0.888889,526,0,0,Radix-2
1366,0.777778,682,0,0,Radix-2
3661,0.444444,435,0,0,Radix-2
3768,0.509338750896469,328,0,0,Radix-2
3946,0.5741050191427065,150,0,0,Radix-2
417,0.16253181468798683,95,0,0,Radix-2
2,0.27843633700880216,0,1,0,Radix-2
2,0.35728878964384775,0,1,0,Radix-2
3,0.24525849075634037,1,0,0,Radix-2
1521,0.666667,527,0,0,Radix-2
870,0.777778,154,0,0,Radix-2
2,0.444444,0,1,0,Radix-2
2,0.777778,0,1,0,Radix-2
3663,0.444444,433,0,0,Radix-2
3749,0.444444,347,0,0,Radix-2
174,0.444444,82,0,0,Radix-2
870,0.222222,154,0,0,Radix-2
2,0.0,0,1,0,Radix-2
2,0.0,0,1,0,Radix-2
417,0.222222,95,0,0,Radix-2
2,0.111111,0,1,0,Radix-2
739,0.333333,285,0,0,Radix-2
771,0.24838784884062945,253,0,0,Radix-2
2,0.444444,0,1,0,Radix-2
3663,0.2947960065348945,433,0,0,Radix-2
2,0.666667,0,1,0,Radix-2
3768,0.222222,328,0,0,Radix-2
3,0.0,1,0,0,Radix-2
2,0.888889,0,1,0,Radix-2
2,0.6985165641935744,0,1,0,Radix-2
2,0.222222,0,1,0,Radix-2
174,0.40125910277339716,82,0,0,Radix-2
2,0.777778,0,1,0,Radix-2
3609,0.333333,487,0,0,Radix-2
1254,0.111111,794,0,0,Radix-2
2,0.5807510757271964,0,1,0,Radix-2
2,0.5474625909391118,0,1,0,Radix-2
2,0.222222,0,1,0,Radix-2
771,0.6116340446965283,253,0,0,Radix-2
39,0.888889,25,0,0,Radix-2
792,0.888889,232,0,0,Radix-2
792,0.111111,232,0,0,Radix-2
174,0.555556,82,0,0,Radix-2
167,0.444444,89,0,0,Radix-2
2,0.111111,0,1,0,Radix-2
417,0.0,95,0,0,Radix-2
870,0.888889,154,0,0,Radix-2
3833,0.333333,263,0,0,Radix-2
3768,0.111111,328,0,0,Radix-2
2,0.22690110635539437,0,1,0,Radix-2
1957,0.555556,91,0,0,Radix-2
2,0.111111,0,1,0,Radix-2
